time,time,flux,flux_err
-0.4991866376343144,-0.4991866376343144,1.0000438374776248,4.68906687665108e-05
-0.4969367177254753,-0.4969367177254753,0.9999782491800326,4.6928473150702275e-05
-0.4950479344879568,-0.4950479344879568,0.9999831977370808,4.688550201669034e-05
-0.49327312177532195,-0.49327312177532195,1.0000537379146544,4.694264371388803e-05
-0.49175480167468777,-0.49175480167468777,0.9999932700462546,4.279139512116663e-05
-0.48999374431878095,-0.48999374431878095,1.0000086096683127,4.2925450497467604e-05
-0.4885960699932184,-0.4885960699932184,1.0000442656291686,4.278903135988059e-05
-0.4870063073161873,-0.4870063073161873,1.000127317518281,4.294681489469875e-05
-0.48519161832809915,-0.48519161832809915,1.0000092295772784,4.279431300254636e-05
-0.48416053312830626,-0.48416053312830626,0.9999487395941171,4.298050546339621e-05
-0.48250275159080047,-0.48250275159080047,0.9999450743242712,4.27950959986585e-05
-0.480971486272756,-0.480971486272756,1.000033197586361,4.279337044598342e-05
-0.48018680601380764,-0.48018680601380764,1.000033244556825,4.303302162274811e-05
-0.4786982816833188,-0.4786982816833188,0.9999729071572357,4.2784406727719066e-05
-0.4771181368705584,-0.4771181368705584,0.9998881619778496,4.279096546490103e-05
-0.4761073150599259,-0.4761073150599259,0.9999552330645253,4.3118832697142484e-05
-0.47430100440833484,-0.47430100440833484,0.999968260377722,4.2781344556974894e-05
-0.47301953055284685,-0.47301953055284685,1.0000337708235925,4.289689165911783e-05
-0.471313447925786,-0.471313447925786,1.0000864478179534,4.2784436908623554e-05
-0.4696471709248726,-0.4696471709248726,0.9999827969471925,4.280931027016942e-05
-0.4684753919776995,-0.4684753919776995,0.9999994726856372,4.293609911499336e-05
-0.46654441263963237,-0.46654441263963237,0.9999546885331647,4.278573795500673e-05
-0.4650792582790018,-0.4650792582790018,1.0000467758031362,4.280833128552069e-05
-0.46335253964352885,-0.46335253964352885,1.000050941162302,4.3044186641799926e-05
