time,time,flux,flux_err
-0.4999443215128849,-0.4999443215128849,0.9999911857251349,0.00020871342525901417
-0.49978043769078795,-0.49978043769078795,1.0001113613139976,0.0001700398459493901
-0.49963404865411576,-0.49963404865411576,1.000037684634968,0.00017172943907046935
-0.49952338154253084,-0.49952338154253084,0.9998689381616087,0.00018641439676901967
-0.49933164707617833,-0.49933164707617833,0.9999670044874156,0.00019140060711029372
-0.4992424007155932,-0.4992424007155932,0.9997989373819893,0.00016538484838484437
-0.4990074249333702,-0.4990074249333702,1.00006298141661,0.00017461533565716556
-0.4989555164356716,-0.4989555164356716,0.9997987283779285,0.0001674017350419905
-0.49883535934786777,-0.49883535934786777,0.999765116840738,0.00019801099738923884
-0.4986822358710924,-0.4986822358710924,1.000165541191888,0.00016290053114389062
-0.4986087125580525,-0.4986087125580525,0.9999919430934412,0.00017019809723003396
-0.4985311881871894,-0.4985311881871894,0.9998424172237022,0.000158651087585749
-0.49840230112022255,-0.49840230112022255,0.9998654864909631,0.00015958866322775045
-0.49833928230800667,-0.49833928230800667,0.9999597807214787,0.0001566872226366554
-0.498208930605324,-0.498208930605324,0.9999681235484953,0.0001850138482951096
-0.49812995042593683,-0.49812995042593683,0.9999640339674697,0.00015532473490222927
-0.4980382774840109,-0.4980382774840109,1.0000724380586345,0.00016536065804056226
-0.49790331870899535,-0.49790331870899535,1.0000214940520116,0.00016122974719881246
-0.49779179361939896,-0.49779179361939896,1.000128164695397,0.00018294449413431402
-0.49773137100273745,-0.49773137100273745,0.9999146621575778,0.00016817431526837168
-0.497631927774637,-0.497631927774637,0.9997956997793253,0.00018781557361081632
-0.49752223410177976,-0.49752223410177976,1.000043426138173,0.00015923259875120447
-0.49745442300627474,-0.49745442300627474,0.9998628350177601,0.0001685779383244076
-0.4973749536176911,-0.4973749536176911,1.0002162471430942,0.00018522933310750978
-0.4971964685159037,-0.4971964685159037,0.9996965573255278,0.00017530293745563228
-0.49705849633028265,-0.49705849633028265,0.999995202933037,0.00017241967845042276
-0.4969130811630748,-0.4969130811630748,0.9997668333424358,0.0001784195579100859
-0.49678246575640517,-0.49678246575640517,1.0002701136779142,0.00015551117917202354
-0.496647842854145,-0.496647842854145,1.000085705901828,0.00017106953408197123
-0.49649413453007585,-0.49649413453007585,0.999809888159169,0.00019711575962927334
-0.49636380056326745,-0.49636380056326745,1.000121325628794,0.00015393801511020248
-0.49611341790587177,-0.49611341790587177,1.0000831294751322,0.0001869015596715164
-0.49596980134956536,-0.49596980134956536,1.0001583127762605,0.00016741806208428497
-0.49588188976049424,-0.49588188976049424,0.9998252919799071,0.0001555125379599129
-0.4956175962957786,-0.4956175962957786,1.0000122089580759,0.00017222384057293552
-0.49554904708056713,-0.49554904708056713,0.9998509146882746,0.00017109609619324172
-0.4953162708203308,-0.4953162708203308,1.0001285383571852,0.00018413645607496512
-0.4952231602015672,-0.4952231602015672,1.0001675249772408,0.00019048063384557854
-0.49512661031621974,-0.49512661031621974,0.9997922210459462,0.00017944140001584585
-0.49495225700957235,-0.49495225700957235,1.000170363639888,0.00014882822542068675
-0.4948007936036447,-0.4948007936036447,1.0000500035186808,0.00016411283493782328
-0.4947230015852256,-0.4947230015852256,1.0000625229325644,0.00017392244839359043
-0.494607508322224,-0.494607508322224,1.0000999317382402,0.00019968886059251024
-0.4944258589850506,-0.4944258589850506,1.0000770343462726,0.0001592043193462254
-0.49434245479642414,-0.49434245479642414,0.9999169096521328,0.0001532322056167696
-0.4942248324892716,-0.4942248324892716,0.9998216118117333,0.00019117199790667165
-0.49411113539536017,-0.49411113539536017,1.0002536570242282,0.00018115641042000524
-0.4940038571890909,-0.4940038571890909,1.0001816653226825,0.000160079895755482
-0.49387136824661865,-0.49387136824661865,1.0000618614040195,0.00016622325824381
-0.49371628974331544,-0.49371628974331544,1.000106904207803,0.00016709506425829047
-0.4935571967624128,-0.4935571967624128,0.9999566160279043,0.00017750631652830418
-0.49340582932927646,-0.49340582932927646,1.0000357200566188,0.00015491886180576042
-0.4932526006072294,-0.4932526006072294,0.9998880647132722,0.00017525493229208596
-0.49306502187391743,-0.49306502187391743,1.0000030296763764,0.0001860029181637874
-0.4929629068879876,-0.4929629068879876,1.0000917795471822,0.0001726509097757363
-0.49286969189124646,-0.49286969189124646,0.9999607825375818,0.00018100377809570435
-0.49272991192701737,-0.49272991192701737,0.9998158936916199,0.0001722823678176675
-0.49259961247153117,-0.49259961247153117,0.9999637717009009,0.00017230456612720525
-0.4925090706849005,-0.4925090706849005,0.9998292645631597,0.0001924102258784295
-0.49244137507048436,-0.49244137507048436,1.0002039773709037,0.00017197295638517277
-0.4923263139993651,-0.4923263139993651,1.0000782656659404,0.0001577239088908008
-0.49220990035682916,-0.49220990035682916,0.9997119273974093,0.0001603972509169667
-0.49207644059206357,-0.49207644059206357,1.0000348487410742,0.00015660360233802972
-0.49201733158843125,-0.49201733158843125,0.9998254927998842,0.00017174577003070934
-0.4918817092257086,-0.4918817092257086,0.9999091391361548,0.00017609496930227252
-0.491744260492851,-0.491744260492851,0.9999023293215714,0.00015589670641983765
-0.4915676264819922,-0.4915676264819922,0.9999523659171594,0.0001633874574160876
-0.49148185083467977,-0.49148185083467977,0.9998444664841898,0.00018468397032524842
-0.49135263067728374,-0.49135263067728374,1.0000486362638887,0.00017469059297353556
-0.49123830980970523,-0.49123830980970523,0.9999606210439778,0.00017387726954156684
-0.49115162493253595,-0.49115162493253595,1.0000734241406402,0.00015990457579496593
-0.49099383192078677,-0.49099383192078677,0.9999052539749111,0.00019910662052243297
