time,time,flux,flux_err
-0.49972493302144966,-0.49972493302144966,1.0000885005345805,8.330491297925666e-05
-0.49912520275393035,-0.49912520275393035,0.9999829057029294,8.346515395174622e-05
-0.4984071776361816,-0.4984071776361816,1.0000773085041388,8.406516270219586e-05
-0.49801695675281127,-0.49801695675281127,1.0001593722549138,8.368212266952368e-05
-0.4976604364848754,-0.4976604364848754,0.9998872119244584,7.684388951358724e-05
-0.4974323842165177,-0.4974323842165177,0.9999521823755234,7.591492927463571e-05
-0.49685604509941184,-0.49685604509941184,1.0000442738052446,7.709091076790338e-05
-0.49590986800030806,-0.49590986800030806,1.0000230024520804,7.673381946626749e-05
-0.4943816032202449,-0.4943816032202449,1.0000634220473918,7.643743216651191e-05
-0.49302373771206476,-0.49302373771206476,0.9999943535182402,7.632025899550312e-05
-0.49193657952710057,-0.49193657952710057,0.9999915746832724,7.690613613897464e-05
-0.49099656962207516,-0.49099656962207516,1.0001689115199204,7.648481944801042e-05
-0.49030115644418404,-0.49030115644418404,0.9998827034711286,7.637023928451931e-05
-0.48938247926926126,-0.48938247926926126,1.000069209569482,7.654079290398684e-05
-0.4888297446865181,-0.4888297446865181,1.0000709682327664,7.62169357665177e-05
-0.48824299419720774,-0.48824299419720774,0.9998896558032462,7.635483056782125e-05
-0.48762382018976497,-0.48762382018976497,1.0000729949125093,7.645086845197807e-05
-0.4871820093540009,-0.4871820093540009,1.0000010082754025,7.694580920605224e-05
-0.4866430609676172,-0.4866430609676172,1.000155736434709,7.593219287010393e-05
-0.4856547298528312,-0.4856547298528312,1.0000591481545318,7.60213743181998e-05
-0.485134868179739,-0.485134868179739,0.9999384683041885,7.577774793287876e-05
-0.4846060028903594,-0.4846060028903594,0.9999573336044776,7.630605258942287e-05
-0.48358268016963846,-0.48358268016963846,0.9999214711456734,7.609532982660104e-05
-0.4828770780361083,-0.4828770780361083,1.0001219667118908,7.612945497658522e-05
-0.48199207878351447,-0.48199207878351447,0.9999033551769339,7.59481913389652e-05
-0.4814364663681772,-0.4814364663681772,1.0000816770298162,7.711136607302801e-05
-0.4810964568379859,-0.4810964568379859,0.9999415120071239,7.610447110493127e-05
-0.48092381147289415,-0.48092381147289415,1.00005242648241,7.620400693509371e-05
-0.48053865383844824,-0.48053865383844824,1.000006216840219,7.630472194166385e-05
-0.48019654195231853,-0.48019654195231853,0.9999207476241955,7.647497116155456e-05
-0.4797298170742579,-0.4797298170742579,0.9999584174099765,7.69018389245184e-05
-0.47893498958219427,-0.47893498958219427,1.0000002337545983,7.627602408696245e-05
-0.47774699679430344,-0.47774699679430344,1.0001039591997836,7.729583050188159e-05
-0.47642076712436393,-0.47642076712436393,1.0002063471363247,7.656309400164011e-05
-0.47558620547279135,-0.47558620547279135,0.999910916607466,7.620631718744533e-05
-0.4734876539827383,-0.4734876539827383,0.9998847381789208,7.65753176162519e-05
-0.4722314275277313,-0.4722314275277313,1.0001213911972873,7.63336462390532e-05
-0.4718405839332263,-0.4718405839332263,0.9999257226332905,7.655103396893871e-05
-0.471443350303889,-0.471443350303889,1.0000560025742262,7.667447548144243e-05
-0.4710148723665043,-0.4710148723665043,0.9998678450030489,7.611582017371514e-05
-0.4701894297199033,-0.4701894297199033,0.9999809106540093,7.757222190477305e-05
-0.469467958164023,-0.469467958164023,1.0000248274751158,7.593330914248218e-05
-0.4685674706764985,-0.4685674706764985,1.0000079308187,7.605885270460487e-05
-0.46797556285091557,-0.46797556285091557,0.9999534635513232,7.57550994684992e-05
-0.466928949051362,-0.466928949051362,0.9999412442834548,7.696041695790529e-05
-0.466065767632972,-0.466065767632972,0.9999317900736238,7.640615542682827e-05
-0.465526203167974,-0.465526203167974,0.9999074599315975,7.619519980683863e-05
-0.46486959532558103,-0.46486959532558103,0.9999949177493372,7.615746572719168e-05
-0.4645227921027981,-0.4645227921027981,1.0000369664343025,7.635275694177292e-05
-0.46403230557698405,-0.46403230557698405,0.9999050682408617,7.604587861769686e-05
-0.46383673130185343,-0.46383673130185343,0.9999966388696759,7.618550688509456e-05
-0.4634649990097387,-0.4634649990097387,1.000090033303517,7.598695323017958e-05
-0.4630024079240684,-0.4630024079240684,0.9999525046024239,7.635921840487024e-05
-0.4626258797958144,-0.4626258797958144,1.0000017270735424,7.67679339016839e-05
-0.46158587849859034,-0.46158587849859034,1.0001150359306132,7.725352768465591e-05
-0.460266457261605,-0.460266457261605,0.9999359629595697,7.724972354186504e-05
-0.4592421364155598,-0.4592421364155598,1.0000062418092228,7.637072146682683e-05
-0.4581861915408808,-0.4581861915408808,1.0000766670568666,7.645886549182962e-05
-0.45644073704825133,-0.45644073704825133,1.0000545035226684,7.643297928594747e-05
-0.45532378909556426,-0.45532378909556426,1.0000326598008988,7.679386971928115e-05
-0.45479795840001314,-0.45479795840001314,1.0000008963417373,7.630761153606219e-05
-0.45441081508615755,-0.45441081508615755,1.0000194608523105,7.715679029814373e-05
-0.45396828275479495,-0.45396828275479495,0.9999691403440607,7.6082038109912e-05
-0.4534968743166246,-0.4534968743166246,0.9999748856383652,7.611734118260936e-05
-0.4528539634360641,-0.4528539634360641,1.0000833649704053,7.59452140608058e-05
-0.45204471456381723,-0.45204471456381723,1.0000230981935279,7.611390422980344e-05
-0.4514545281475876,-0.4514545281475876,0.9999272437104645,7.652391447591764e-05
-0.4510872777616896,-0.4510872777616896,1.000037773333363,7.59523462196406e-05
-0.4505674174135493,-0.4505674174135493,0.9999342727169921,7.668566628126244e-05
-0.4495897673041327,-0.4495897673041327,0.9999750757408453,7.662819135420562e-05
