time,time,flux,flux_err
-0.49895773847553454,-0.49895773847553454,0.9998758907149313,0.00021546330580453024
-0.497231307309994,-0.497231307309994,0.9997712897594058,0.00019834060626621372
-0.49598370867024644,-0.49598370867024644,1.0003291389231144,0.00019651016715871794
-0.4946549325228261,-0.4946549325228261,1.0003759358581852,0.00019698396351188266
-0.4924052269794629,-0.4924052269794629,0.9997142297715843,0.0001965112241657332
-0.4909710500993242,-0.4909710500993242,1.0000678120254798,0.0001970985549660348
-0.48980960174594657,-0.48980960174594657,1.0000098639727564,0.0001967836928332745
-0.48802784980725844,-0.48802784980725844,0.9997419441844663,0.0001970200635293551
-0.4863250847716699,-0.4863250847716699,0.9997445582548463,0.0001964774594058773
-0.4849329128548561,-0.4849329128548561,0.9999664473603437,0.0001969067551680033
-0.4834144047134032,-0.4834144047134032,0.9999661522630465,0.0001965291384960595
-0.48128079647212874,-0.48128079647212874,1.0001139856599148,0.0001965557175405759
-0.48015578577906126,-0.48015578577906126,1.0002360973155366,0.00019714717816270554
-0.47854491991965914,-0.47854491991965914,0.9995724284207231,0.00019678459826300698
-0.47705564360439895,-0.47705564360439895,1.0001509456667503,0.00019740625785846056
-0.47563686166031405,-0.47563686166031405,0.99998509843401,0.00019648761157232855
-0.47418666115409,-0.47418666115409,1.000152670585175,0.0001970930904893226
-0.47295823634267437,-0.47295823634267437,0.9996821124141807,0.00019652887515029822
-0.47106958784061137,-0.47106958784061137,1.000216980884469,0.00019658592861242994
-0.4699852148274658,-0.4699852148274658,0.9999642875279575,0.0001972420274194286
-0.46847871106365346,-0.46847871106365346,0.9999345109120628,0.00019679190806347783
-0.46711217022239,-0.46711217022239,1.0000430030430845,0.00019724036500279074
-0.46536371980255353,-0.46536371980255353,1.0002584364304312,0.0001965682358345786
-0.46375778270376034,-0.46375778270376034,1.000143146633889,0.00019787454829013517
-0.46250222312373807,-0.46250222312373807,0.9999008510630384,0.00019652699725431532
-0.46051988580147735,-0.46051988580147735,1.000112826675056,0.00019666874877280745
-0.45932568723656003,-0.45932568723656003,1.0000800707140047,0.00019723240798468525
-0.4576367962938093,-0.4576367962938093,1.0001256235787985,0.0001968606510435861
-0.4563807214719418,-0.4563807214719418,1.0002501236979358,0.00019740463338753107
-0.4545607441599714,-0.4545607441599714,0.9998713707507882,0.00019649381574816683
-0.4531081927481864,-0.4531081927481864,0.9998964182181446,0.00019804210766041566
-0.4516150998068042,-0.4516150998068042,1.0002192747699294,0.00019664017133600307
-0.44974010473815723,-0.44974010473815723,0.9997255409572894,0.00019739292378354208
-0.4483203682706517,-0.4483203682706517,0.9997611584246557,0.0001965853701829624
-0.4466046376051963,-0.4466046376051963,1.0001157536242395,0.00019685852750809954
-0.4448901828691305,-0.4448901828691305,0.9999557323027922,0.00019655141676100992
