time,time,flux,flux_err
1325.3000586284347,1325.3000586284347,0.9998396713526819,0.0002213626895772169
1325.3070029762744,1325.3070029762744,1.000106741497659,0.00022141559033656138
1325.313947324254,1325.313947324254,1.0001921107811458,0.00022143154629097406
1325.3208916723272,1325.3208916723272,1.0000300849010173,0.00022144287882202681
1325.3278360205625,1325.3278360205625,0.9999915147646401,0.0002214659143156249
1325.3347803689385,1325.3347803689385,0.9998801408191682,0.00022148722294361819
1325.34172471743,1325.34172471743,1.0000130632290272,0.00022153044709120038
1325.3486690660623,1325.3486690660623,0.9999253842611837,0.00022153994672657065
1325.3556134148098,1325.3556134148098,1.0000042665709994,0.00022158277040916686
1325.3625577637208,1325.3625577637208,1.000150350357854,0.00022160505063890766
1325.3695021127485,1325.3695021127485,0.9998160966687053,0.00022159765999141165
1325.376446461892,1325.376446461892,0.9999904050127013,0.00022163355970730318
1325.3833908111294,1325.3833908111294,0.9996511223776204,0.0002216096405795943
1325.390335160576,1325.390335160576,1.0000440314954813,0.00022167517556136613
1325.397279510092,1325.397279510092,1.000272364171002,0.00022170652026685567
1325.4042238597485,1325.4042238597485,1.000236523386394,0.00022173201166087041
1325.411168209544,1325.411168209544,1.0001100937889356,0.00022173198095815343
1325.4181125594098,1325.4181125594098,0.9999239180357492,0.0002217111575511013
1325.4250569094615,1325.4250569094615,0.9997802324915732,0.0002217154135689369
1325.4320012596297,1325.4320012596297,0.999838890698447,0.00022175191106610752
1325.4389456099148,1325.4389456099148,0.9998108937491044,0.00022175010293406434
1325.4458899602923,1325.4458899602923,1.0002756633780319,0.00022180009034750964
1325.4528343108334,1325.4528343108334,1.0001932053223228,0.00022180954255747063
1325.4597786614438,1325.4597786614438,0.9995114563337498,0.00022175042818744838
1325.4667230121945,1325.4667230121945,1.0002707603189507,0.00022183874533561552
1325.4736673630846,1325.4736673630846,0.9999412263632241,0.0002218164805528237
1325.4806117140445,1325.4806117140445,0.999604987648771,0.0002218109146396151
