time,time,flux,flux_err,quality,centroid_col,centroid_row
120.58978327483419,120.58978327483419,1.0000070630613391,1.1536325538393433e-05,8192,843.1440905052456,623.753200230723
120.70217338191142,120.70217338191142,0.99999353889375,1.0560585721854133e-05,8320,843.1429834936538,623.7531054891645
120.80434619133158,120.80434619133158,1.0000036358628253,1.0607606052287249e-05,0,843.143234347756,623.753232573316
120.90651908128639,120.90651908128639,1.0000036477966006,1.0622856299504693e-05,128,843.1430656607602,623.7533402720941
121.00869187169592,121.00869187169592,0.9999986052509371,1.0605666796883568e-05,0,843.1427000680009,623.7541336939681
121.11086472261813,121.11086472261813,0.9999830126442817,1.0644119748245432e-05,0,843.1421558707258,623.7538259232895
121.21303757400601,121.21303757400601,0.9999790071732795,1.0660385220696595e-05,0,843.1429940986654,623.7532873013761
121.3152103858345,121.3152103858345,1.0000109077047834,1.0688858609005873e-05,0,843.1435818918401,623.7526483650573
121.41738325811893,121.41738325811893,1.0000187994100926,1.0693542900682911e-05,8192,843.1436302687658,623.7523134513392
121.51955609083379,121.51955609083379,0.9999893426214225,1.0702260377010013e-05,0,843.1437542719328,623.7518207971051
121.62172894394317,121.62172894394317,1.0000014662796055,1.0700562875146625e-05,128,843.1440108613803,623.7516275379867
121.72390179746144,121.72390179746144,1.0000006914285169,1.0699405506029292e-05,0,843.1443618230481,623.7516326508419
121.82607461137522,121.82607461137522,1.0000158310856397,1.0665970888012143e-05,128,843.1443309889379,623.7511208702238
121.92824744563696,121.92824744563696,1.0000030160032787,1.0659299232315236e-05,8192,843.1441669234828,623.7510273252594
122.03042030026263,122.03042030026263,0.9999920606527581,1.0684975061854076e-05,0,843.144421301592,623.7514741055976
122.13259313524614,122.13259313524614,0.9999999284711734,1.0686967123644563e-05,0,843.1442529553085,623.7514395379533
122.23476597054396,122.23476597054396,0.9999748349341416,1.0687186559972524e-05,0,843.1440425004188,623.7513813982384
122.3369388061692,122.3369388061692,1.0000096321071879,1.0694490559100131e-05,0,843.1443821000312,623.7515185101252
122.43911168209743,122.43911168209743,0.9999877453060322,1.0704820938624508e-05,128,843.1446094348685,623.7519836955988
122.54128447831462,122.54128447831462,1.000002300724002,1.0700562268337935e-05,0,843.1442026927283,623.7517529652253
122.64345733481314,122.64345733481314,1.0000156282877328,1.0670627031578264e-05,0,843.1437626986233,623.7523728929164
122.74563017155597,122.74563017155597,0.9999966263847184,1.064581712515116e-05,0,843.1432127095052,623.7529695223121
122.84780304857705,122.84780304857705,1.0000198363659594,1.066350974922395e-05,8192,843.14384555643,623.7526990334231
