class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,MeanFluxSep
0,302411994,0.480206311,0.263928852,0.280151445,0.019887378,0.333333333,0
1,261257684,0.639695499,0.244572325,0.284589506,0.021629774,0.333333333,0
0,389790856,0.573819506,0.539958148,0.388167496,0.089452148,0.333333333,0
0,150389853,0.436860106,0.825791263,0.760344725,0.640729387,0.333333333,0
0,294874367,0.523168579,0.72749673,0.573026492,0.299530084,0.333333333,0
1,447283466,0.31532436,0.475542767,0.390606512,0.084214113,0.333333333,0
0,177022232,0.367508826,0.874182579,0.736609991,0.683897929,0.666666667,0.892492582
1,120585579,0.830626655,0.882552969,0.698748767,0.728625689,0.333333333,0
0,142105613,0.544582966,0.761111692,0.458471536,0.223892132,0.333333333,0
0,261262184,0.580097087,0.326183625,0.390629521,0.043249875,0.333333333,0
0,158111591,0.052383054,0.927805388,0.816397466,0.93816992,0.333333333,0
0,258054702,0.686209179,0.117185456,0.079094399,0.00185721,0.333333333,0
0,277533870,0.321612974,0.429244049,0.429630069,0.073511799,0.333333333,0
0,375063320,0.261154016,0.895108553,0.850507431,0.93329428,0.333333333,0
1,167415965,0.326687996,0.661828407,0.469940768,0.203375239,0.333333333,0
0,409858786,0.499682259,0.234109338,0.29411129,0.018972069,0.333333333,0
1,219229644,0.632314651,0.25268114,0.339461785,0.029570063,0.333333333,0
1,382626661,0.510701677,0.635364897,0.478862211,0.194486024,0.333333333,0
0,79611981,0.487961165,0.023280146,0.02193162,0.00025758,0.666666667,0.059744556
0,301083272,0.295862754,0.450693173,0.417319244,0.075355223,0,0
0,381949410,0.660900265,0.190164792,0.323350893,0.018264514,0.333333333,0
0,279362204,0.555571492,0.729958148,0.52691947,0.260827659,0.333333333,0
1,339733013,0.55510812,0.808223908,0.832692435,0.827303612,0.333333333,0
0,339961200,0.516935128,0.657598744,0.528903175,0.214357548,0.333333333,0
1,55650590,0.814585172,0.148312843,0.158550675,0.006007193,0.333333333,0
0,259999047,0.372908208,0.155113785,0.208176072,0.00790986,0.666666667,0.037908145
0,25155713,0.609697705,0.65779231,0.451240251,0.163692947,0.333333333,0
0,237924298,0.422528685,0.65954486,0.454603137,0.166586887,0.666666667,0.121325523
0,453101363,0.566835834,0.764582788,0.585150451,0.343380154,0.666666667,0.135385531
0,309781635,0.853883495,0.123724823,0.051504513,0.001236216,0.333333333,0
0,364588832,0.8875,0.11849333,0.10003312,0.002462301,0.333333333,0
1,316937670,0.783947485,0.168454094,0.188631871,0.008410555,0.333333333,0
0,149120706,0.480019859,0.719853518,0.700617424,0.417897126,0.333333333,0
0,257500724,0.221877758,0.649950301,0.503671423,0.19282101,0,0
0,38403917,0.653420124,0.197488883,0.072984308,0.002577524,0.333333333,0
0,29759170,0.604490291,0.469788125,0.437071926,0.086790814,0.333333333,0
0,259373187,0.72163504,0.132879937,0.084891419,0.002190258,0.333333333,0
1,260476837,0.854368932,0.52262621,0.474042052,0.135573325,0.333333333,0
0,350862394,0.499657988,0.684802511,0.496650711,0.207941933,0,0
0,234339269,0.442917034,0.54276746,0.45756719,0.118657115,0.333333333,0
1,261867566,0.609477052,0.669892754,0.61072665,0.326899809,0.333333333,0
0,130645531,0.119108561,0.644514779,0.504400757,0.190279768,0.333333333,0
0,157008163,0.62919241,0.146220246,0.189866021,0.006633026,0.333333333,0
1,200807066,0.425474404,0.809312059,0.783807528,0.743720226,0.333333333,0
1,150428135,0.646778464,0.177347633,0.205811663,0.009929395,0.333333333,0
0,123089572,0.184002648,0.623502485,0.391470417,0.116980759,0.333333333,0
0,52059019,0.450231686,0.5309966,0.343500316,0.071306964,0.333333333,0
0,188087957,0.349062224,0.444886215,0.299663572,0.04327753,0.333333333,0
0,100103200,0.40223632,0.270468219,0.273910967,0.019721069,0.333333333,0
0,452501166,0.268534863,0.707062516,0.551832574,0.265215355,0.333333333,0
0,33880047,0.396182701,0.786685849,1,0.953077178,0.666666667,0.174962334
0,314828399,0.39331421,0.871828407,0.69347748,0.610498149,0.333333333,0
0,291635915,0.113360547,0.727596129,0.62799081,0.35167897,0.333333333,0
0,33880418,0.934090909,0.079518703,0.049635159,0.000903771,0.333333333,0
0,382160241,0.506740953,0.693826838,0.554445208,0.257708689,0.333333333,0
1,172193428,0.587985437,0.833376929,0.759508013,0.74757137,0.333333333,0
0,358289822,0.380450132,0.396024065,0.402644708,0.05875153,0,0
0,308599430,0.568612092,0.406748627,0.396408413,0.059467533,0.666666667,0.364810209
0,364425576,0.4510812,0.888569187,0.695318247,0.639327688,0.333333333,0
0,389687183,0.679093116,0.085011771,0.074018345,0.001432185,0,0
0,20325431,0.363656222,0.190426367,0.229999617,0.010772925,0.333333333,0
0,286763141,0.515836275,0.191472665,0.239467014,0.01150018,0.666666667,0.082737045
1,63898957,0.440413725,0.804159037,0.805959482,0.771691914,0.333333333,0
1,176984236,0.609057811,0.868951086,0.815400384,0.929334405,0.333333333,0
1,89020549,0.635293469,0.650797803,0.569327527,0.273795913,0.333333333,0
0,262710157,0.57641218,0.180486529,0.201117011,0.008452469,0.333333333,0
0,25116423,0.759267432,0.176562909,0.197637683,0.008095566,0.333333333,0
1,360742636,0.683980583,0.752550353,0.63847063,0.444243357,0.333333333,0
0,45464138,0.614276258,0.22861627,0.244010361,0.013899548,0.333333333,0
0,287488930,0.505227273,0.166099922,0.189670789,0.007271178,0.666666667,0.068526147
0,220476607,0.149724184,0.741825791,0.516122397,0.259975274,0.333333333,0
1,243200602,0.600529568,0.729008632,0.651892887,0.432374942,0,0
0,290543478,0.095355252,0.707046822,0.526658695,0.244677813,0.333333333,0
0,375034557,0.065765666,0.810096783,0.642919149,0.456474156,0.333333333,0
0,273854802,0.380659753,0.82448339,0.581462643,0.397212595,0.333333333,0
1,460205581,0.538879082,0.860057546,0.615433155,0.550470222,0.333333333,0
0,441493794,0.463191748,0.222338478,0.249822722,0.014024602,0.333333333,0
0,278959348,0.475077229,0.892492807,0.666256445,0.598420807,0,0
0,92251004,0.380759047,0.637719069,0.423934151,0.139134044,0.333333333,0
0,231925611,0.295322154,0.784438922,0.591192907,0.368475871,0.333333333,0
1,55652896,0.7201015,0.57801988,0.472359563,0.160144807,0.333333333,0
1,399144800,0.616879965,0.688464557,0.603396354,0.337317109,0.333333333,0
0,260159741,0.493932039,0.763301072,0.771542723,0.558650438,0.333333333,0
0,38759628,0.601125331,0.13078734,0.155297957,0.004637272,0.333333333,0
0,344173871,0.37886143,0.659105415,0.527335734,0.214190101,0.333333333,0
0,150065945,0.579589585,0.697358096,0.427499939,0.167281297,0.333333333,0
0,220408612,0.297252868,0.714023019,0.744879496,0.458815373,0.333333333,0
0,219228930,0.671822595,0.126602145,0.169679644,0.005138701,0.666666667,0.035103666
0,139770629,0.140622242,0.580028773,0.428781503,0.119391302,0.333333333,0
0,150029272,0.411771845,0.839837824,0.70620945,0.58187697,0.666666667,0.080078082
1,406941612,0.600463372,0.174208737,0.210698062,0.01013017,0.666666667,0.016508399
0,306470049,0.425066196,0.940622548,0.740891168,0.812354173,0,0
0,410253727,0.432259488,0.567093905,0.466635058,0.132280114,0.333333333,0
1,150428135,0.646778464,0.177347633,0.205811663,0.009929395,0.666666667,0.053744707
0,388128620,0.358903354,0.745461679,0.751991549,0.508526439,1,0.01713806
0,260982587,0.633528244,0.64504316,0.392993233,0.125388301,0.666666667,0.143422937
0,259886044,0.307667696,0.810881507,0.609839735,0.416836381,0.333333333,0
0,306824150,0.628100177,0.265759874,0.330972643,0.026070614,0.333333333,0
0,279160979,0.488834951,0.653151975,0.669170993,0.319237593,0,0
0,290754629,0.343998235,0.83233063,0.661215255,0.50787105,0.333333333,0
0,167796443,0.30896955,0.849353911,0.885063642,0.895482502,0,0
0,260300455,0.435425861,0.761443892,0.544589436,0.300599164,0.333333333,0
0,349055189,0.593413504,0.476850641,0.436995925,0.088823277,0.333333333,0
1,407126408,0.504225508,0.563170285,0.424108466,0.127686232,0.333333333,0
0,150440176,0.355626655,0.78367774,0.972688321,0.898626854,0.333333333,0
0,38635641,0.660889232,0.381768245,0.362807448,0.047059466,0.333333333,0
0,382626661,0.510701677,0.635364897,0.478862211,0.169585387,0.333333333,0
0,219144853,0.541372462,0.590112477,0.508282404,0.164114214,0.333333333,0
0,157324520,0.087389673,0.71870259,0.551762151,0.273822924,0,0
0,176933645,0.726279788,0.208998169,0.258062942,0.013915194,0.333333333,0
0,13985155,0.305119153,0.809312059,0.609005114,0.414150423,0.333333333,0
1,100608026,0.643832745,0.308658122,0.345223943,0.037949026,0.666666667,0.06204638
1,279425357,0.72342233,0.854724039,0.721047145,0.718953951,0.666666667,0.13623771
0,38815302,0.534124007,0.695215799,0.560270119,0.26344088,0.666666667,0.177268094
0,278409390,0.375507502,0.855087628,0.713942065,0.616593645,0.333333333,0
0,140898575,0.182049868,0.72250327,0.755596384,0.48184112,0.333333333,0
0,300559291,0.728232568,0.145173947,0.141515216,0.004387845,0.333333333,0
0,176872276,0.71864519,0.385561078,0.278247925,0.031331039,0.333333333,0
0,260046328,0.338073698,0.823698666,0.68900107,0.534404834,0.333333333,0
1,61538902,0.697981024,0.826837562,0.699731903,0.634939438,0.333333333,0
0,38954437,0.871932921,0.056500131,0.064610911,0.001025647,0,0
1,118327550,0.584697705,0.154590636,0.197197712,0.008406507,0.333333333,0
0,396742365,0.320912401,0.269683495,0.356420545,0.02985433,0.333333333,0
0,220422429,0.563404678,0.618786293,0.45774011,0.1496555,0.333333333,0
0,375175035,0.606244484,0.260528381,0.313984598,0.023463037,0.333333333,0
0,373983838,0.436760812,0.988752289,0.778592023,0.994529585,0.333333333,0
1,178819686,0.494229921,0.707559508,0.545589307,0.298616027,0.333333333,0
0,231815113,0.872473522,0.055453832,0.05000122,0.000770234,0,0
0,300037819,0.487699691,0.266806173,0.314863145,0.0241751,0.333333333,0
1,380783252,0.522363195,0.62045514,0.571405363,0.252182299,0.333333333,0
0,169304011,0.579291703,0.162437876,0.121263993,0.003903274,0.333333333,0
0,150359500,0.518538173,0.122940099,0.167732196,0.004965042,0.333333333,0
0,157133425,0.288261253,0.604574941,0.500659259,0.167029748,0.333333333,0
0,290777240,0.888106796,0.072979336,0.040125925,0.000703487,0.333333333,0
0,278198742,0.532480141,0.842270468,0.519925951,0.342544439,0.333333333,0
1,89256802,0.959090909,0.103583573,0.270952492,0.010624585,0.333333333,0
0,370114320,0.750573698,0.137065132,0.191455077,0.006425575,0.333333333,0
1,278866211,0.575463372,0.894585404,0.639133027,0.64087485,0.333333333,0
0,454281030,0.51249669,0.246926498,0.289588163,0.019531536,0.666666667,0.162448965
0,235066737,0.300143425,0.640721946,0.516100085,0.195731998,0,0
0,31374837,0.34451677,0.54276746,0.419992539,0.102793671,0.333333333,0
0,38469800,0.533903354,0.830965211,0.650254326,0.491368885,0.333333333,0
1,70513361,0.340545013,0.650426367,0.505088256,0.222496525,0,0
0,294873759,0.429931598,0.786842794,0.916091718,0.811865473,0.333333333,0
1,369327947,0.56299647,0.129741041,0.113801218,0.003559969,0.333333333,0
0,279314081,0.28716902,0.600546691,0.462415239,0.144194177,0,0
1,178284730,0.58027361,0.662307089,0.502092826,0.227901552,0,0
0,123269276,0.519792586,0.235155637,0.254987327,0.015276016,0.333333333,0
0,167526213,0.31299647,0.739994769,0.67602506,0.414339841,0.333333333,0
0,38584697,0.503111209,0.614533089,0.458428306,0.148156439,0.666666667,0.007568918
1,300013921,0.640997352,0.688987706,0.469471512,0.219296561,0.333333333,0
0,220571983,0.332877317,0.39628564,0.392390103,0.056353488,0.333333333,0
0,309792357,0.550672992,0.618362543,0.525823377,0.189279258,0.333333333,0
1,204376737,0.709410856,0.670865812,0.48349411,0.218995924,0.333333333,0
1,150428135,0.646778464,0.177347633,0.205811663,0.009929395,0.333333333,0
1,9033144,0.518056046,0.820952132,0.749411687,0.706988975,0.333333333,0
0,206412735,0.156112092,0.880159561,0.709249504,0.648711495,0.333333333,0
0,220039253,0.522377538,0.183887,0.253970722,0.012159092,0.333333333,0
0,237933451,0.325915711,0.60497515,0.438992877,0.133890174,0.333333333,0
0,150064391,0.247958959,0.863769291,0.651369942,0.535465579,0.666666667,0.067818626
0,261091639,0.424304943,0.459063563,0.299514358,0.045373638,0.333333333,0
0,140658484,0.492883936,0.694713576,0.51435554,0.227008828,0.333333333,0
0,220412945,0.207082966,0.672008894,0.547659472,0.23721244,0.333333333,0
0,297025496,0.378519417,0.481789171,0.331163692,0.057357407,0.333333333,0
0,350298298,0.680593557,0.243787601,0.299643351,0.020341377,0.333333333,0
0,382258935,0.487202118,0.749411457,0.764988478,0.530033048,1,0.111094218
0,178776121,0.241681377,0.811493591,0.586628643,0.390113179,0.333333333,0
0,403121771,0.424352383,0.245618624,0.357965674,0.027260126,0,0
0,259962054,0.793744484,0.102798849,0.075446334,0.001624305,0.333333333,0
1,238176110,0.661573257,0.554381376,0.545515397,0.190526983,0.333333333,0
1,306996324,0.5172297,0.243526027,0.284997403,0.021584325,0,0
1,159510109,0.419737423,0.811927805,0.692808111,0.600332218,0,0
0,43866397,0.249746249,0.63819775,0.495992497,0.181529378,0.333333333,0
0,382157798,0.765721536,0.115092859,0.12186782,0.00309901,0.333333333,0
0,160301040,0.199327008,0.709390531,0.442386442,0.183159895,0.333333333,0
0,141768040,0.594715357,0.58462464,0.482863089,0.147884055,0.333333333,0
0,59605887,0.096888791,0.556892493,0.525973288,0.157219749,0,0
0,151956235,0.18853707,0.763526027,0.518795692,0.27805113,0.333333333,0
0,300290733,0.509521183,0.822652367,0.568379254,0.380005792,0.333333333,0
0,146249749,0.345300088,0.595605545,0.398159233,0.11069054,0.333333333,0
0,278775329,0.580130185,0.557007586,0.528804164,0.158735857,0.333333333,0
0,143047975,0.335536187,0.39330892,0.352700663,0.046850347,0.666666667,0.019088051
0,279949279,0.604766108,0.70599006,0.448319429,0.185539752,0.333333333,0
0,177307808,0.585834069,0.396259482,0.305646761,0.037679826,0.333333333,0
1,72985822,0.793457635,0.857985875,0.768342299,0.812284288,0.333333333,0
