class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,PPPeriod,TransitDepth,TransitDuration,TransitEdgeTime,PlanetRadius,ImpactParam,Limb1,Limb2,CurveFit
0,31799975,5.5696,6688.24,1.69396,5.17304,1,0.0611709109475645,25.1413921423117,0.061317743252848,0.00276071485479337,0.927243047237168,0.01,0,0,-20.0069631740167
0,139770629,6.3224,5033.45,0.739237,0.316028,1,0.0581920262281945,87.4469624889552,0.061260639846847,0.0578917987741824,0.754660873204899,0.01,0,0,-52.5826590038538
0,150029272,8.7801,6026.7,1.13712,1.53683,1,0.0622480271232762,117.730567318977,0.0660998823419438,0.0622264110209289,1.34693516089141,0.01,0,0,-118.521563611569
0,375092128,7.1496,6588.79,1.46735,3.65582,1,0.0339209730240819,193.560480549444,0.0338934300244169,0.000289432341154908,2.22862929917126,0.01,0,0,-870.973074900723
1,406941612,10.4904,3482,0.426465,0.027616448,1,0.0673630127337921,0,0,0,0,0,0,0,0
0,306470049,8.9006,6412,1.18686,2.14521,1,0.0355809536476565,143.349729532027,0.036194164692825,0.0173383621866995,1.55129254641728,0.01,0,0,-362.655468509347
0,410253727,8.9658,4984,0.793526,0.35005,1,0.0763753520616461,175.397365367083,0.000183193778624236,0.000170195070217238,1.14727747607821,0.01,0.5,0.25,-0.25879888684002
0,287298969,7.8824,8467,1.62739,12.263,1,0.019138902855666,1132.35221199177,0.00735083353107501,0.00782902368546966,5.97830658223806,0.0106169873522595,0.497274602996185,0.248331546608824,0.0387902904792472
1,200723869,7.0286,6382.67,1.76557,5.343987154,1,0.0694163477019816,0,0,0,0,0,0,0,0
1,150428135,10.9102,3494,0.419457,0.027086473,1,0.0732946210872032,477.559317905458,0.0732606064610915,3.32796079829751e-05,1.00068382877752,0.01,0,0,-187.691972345034
0,391927456,7.8784,7843,1.66371,9.43584,1,0.0285381309641533,1024.59485026229,0.0292724590906883,0.0259237660594692,5.81365806670976,0.01,0.5,0.25,-4.59764220511891
0,388128620,8.3009,5665.9,1.20278,1.34321,1,0.0296939278919677,0,0,0,0,0,0,0,0
0,260982587,10.7901,5282,0.68791,0.331858,1,0.0602929336929554,246.868037312203,0.0617258913323288,0.0248575077350127,1.17993974039574,0.01,0,0,-55.3101712711294
0,281982207,6.6845,6689.31,1.6259,4.76878,1,0.0613543530918154,45.512428578298,0.0614503983803422,0.00217896383813419,1.19744233902956,0.01,0,0,-56.3594260183059
0,259886044,7.8365,5916,0.998908,1.10118,1,0.0527321217066574,71.3849693019348,0.052688436997933,0,0.921350028033592,0.01,0,0,-26.4819224712723
0,306824150,10.7409,3832,0.598961,0.0696937,1,0.0707669977719826,0,0,0,0,0,0,0,0
0,279160979,9.4786,5313,1.084,0.843553,1,0.0222595772025148,170.989520910066,0.0227150183097952,0.0222204015656732,1.54742569304438,0.01,0,0,-155.967092567744
0,290754629,8.1658,5998,1.07259,1.34148,1,0.0176028358020293,102.658855128072,0.0178900154183113,0.0175694374633212,1.18639067769505,0.01,0,0,-88.8698703430071
0,167796443,7.8483,6063.08,1.39363,2.36464,1,0.0654485875657512,104.31824902869,0.0693198492872361,0.0650616558097959,1.55390120901722,0.01,0,0,-285.724854117343
0,260300455,8.9945,5727,0.905327,0.794354,1,0.0183719044342059,92.1624775756312,0.0183532512465064,7.69518589851697e-05,0.948807954251514,0.01,0,0,-64.4972558069658
0,349055189,10.4265,4639,0.751018,0.235339,1,0.0968021656528453,707.897083258426,0.104688367837199,0.0818617749320194,2.18137926711931,0.01,0,0,-28.9866328365023
1,407126408,9.6181,4969,0.732535,0.337923743,1,0.0335437580943046,141.245742213275,0.0345543950161735,0.0333710974208138,0.950411835381004,0.01,0,0,-16.8666293347223
0,150440176,8.2712,5812,1.5193,2.37294,1,0.0161366081757391,106.784689645889,0.0162651184786403,0.00970568375500846,1.71393286396562,0.01,0,0,-146.147652337614
0,38635641,11.0381,4275.5,0.644618,0.125097,1,0.0142252822922315,400.446920821126,0,0,1.40822056157563,0.01,0.5,0.25,-0.107392907322733
0,167696090,9.0758,6420,1.36218,2.83988,1,0.0604921247833913,103.50979476462,0,0,1.5129375323723,0.01,0.5,0.25,-0.867040317124241
0,382626661,9.6768,5245,0.811062,0.448523,1,0.0185589460815277,0,0,0,0,0,0,0,0
0,219144853,9.9548,5072,0.853256,0.434081,1,0.0204422252599427,144.130803534626,0.020431924257975,0.000452275766981176,1.11828764903463,0.01,0,0,-50.237220561825
0,343813545,4.2164,5711.88,0.945495,0.857293,2,17.2840421005685,32267.4636942355,40.008700212902,2.16728606695367,18.5411823488098,0.01,0,0,-37.3265397722203
0,157324520,5.8399,5563.6,0.915614,0.723674,1,0.0362119921181458,88.6910561790368,0.0360244618217141,0.000144231644582388,0.941343463841952,0.01,0,0,-49.994207836406
0,176933645,11.6308,3615,0.494395,0.0376076,1,0.0160092709292346,0,0,0,0,0,0,0,0
0,13985155,7.8134,5910,0.997711,1.09409,1,0.0188778652363596,0,0,0,0,0,0,0,0
1,100608026,10.8835,3996,0.6194,0.101048595,1,0.0166656397826949,0,0,0,0,0,0,0,0
1,279425357,11.6049,6083.61,1.1584,1.898665759,1,0.0644771784570768,344.825965365286,0.0643854241328392,0,2.34830391835209,0.01,0,0,-10.9229989465205
0,38815302,9.8891,5473.81,0.927816,0.696269,1,0.0506476220002275,178.940771605659,0.050630726999978,0,1.35491572750248,0.01,0,0,-82.0018657301466
0,278409390,8.4514,6085,1.14821,1.62847,1,0.125681027787118,233.704608735526,0.133472952321419,0.0632396426112853,1.91624368620562,0.01,0,0,-32.0557695168727
0,140898575,6.6979,5578.13,1.20795,1.27277,1,0.0337704298593463,0,0,0,0,0,0,0,0
0,220436223,5.6883,6561.78,1.26873,2.68854,1,3.7984528056664,26.3310456009317,3.79948174709903,0.000656986051090013,0.710720815734574,0.01,0,0,-33.6103020833193
0,300559291,11.6485,3371,0.327244,0.0124587,1,0.489787163725998,120.450061090832,0.489640522018849,6.95904173739728e-05,0.392076649623065,0.01,0.5,0.25,-0.365960360052523
0,176872276,11.5616,4290,0.523344,0.0835794,1,0.0341238400123395,278.918277563323,0.0341171419359324,0,0.954160668034383,0.01,0,0,-34.4203729275488
0,260046328,8.1121,5965,1.11244,1.41152,1,0.0322615449566012,34.2303140210411,0.0325222624197189,0.00904691100751983,0.710522461342295,0.01,0,0,-51.8551980571166
1,61538902,11.3743,5977,1.12783,1.67689654,2,0.959640057454425,1080.0727275919,0.137683817645052,0.0540221086323289,4.0463730185348,0.0100399559112338,0.499978392805133,0.249985578740052,0.744927640267214
0,38954437,12.951,3032,0.216949,0.00358366,0,0.0670273266667254,1446.74044430769,0.0670108728885618,8.64325206374923e-06,0.900842230969384,0.01,0,0,-118.005673792878
1,118327550,10.3475,3407,0.407103,0.023066574,1,0.0555725889294916,0,0,0,0,0,0,0,0
0,167719689,8.5349,6934,1.54059,4.94316,1,0.071439531560152,104.801766749068,0.076527925045775,0.071425332733748,1.72173833828764,0.01,0,0,-110.484422005348
0,396742365,7.95655,3847,0.635458,0.0796814,1,0.0603663616589012,99.1429480501099,0.0602337210773745,0.00383013508260346,0.69073830323499,0.01,0,0,-33.3898856321771
0,220422429,10.1545,5181.62,0.780769,0.395915,1,0.0680711613929171,173.378468046902,0.0680527413165613,1.19583867405584e-05,1.12231796760926,0.01,0,0,-48.6209154628363
0,375175035,10.5428,3812,0.574597,0.0628106,1,0.0602042370050992,495.98220602796,0,0,1.39698639204159,0.01,0.5,0.25,-0.00736352997315914
0,373983838,9.0066,6596,1.24093,2.62609,1,0.0216548142204699,108.980188892636,0.0216463711369359,0,1.41421954695869,0.01,0,0,-70.7269502517558
1,178819686,9.5275,5521,0.906761,0.789119207,1,0.0617243196347059,268.11239855112,0.000368442447711725,0.000347022707211313,1.62086578669831,0.01,0.5,0.25,0.0425639970980766
0,231815113,12.9559,3028,0.195996,0.00290946,1,0.0684525149638479,3269.44993533011,0.073079319198741,0.0683973486657137,1.22343338516048,0.01,0,0,-287.776490612213
0,300037819,9.46831,3836,0.575857,0.0646902,1,0.0832608708895327,256.094853906134,0,0,1.00602981030956,0.01,0.5,0.25,-0.420512535470792
1,380783252,9.7825,5188,0.943786,0.666550244,2,0.0409645855309903,577.462362991442,0.0305520479563021,0.0293497477060832,2.47588886227472,0.01,0,0,-12.1710429288783
0,141912469,9.1362,6232.1,1.4031,2.67554,1,0.0347600059148119,157.893516095365,6.36614363180601e-06,6.15228999518378e-06,1.92471551082848,0.01,0.5,0.25,-0.608003645008786
0,300037209,8.647,6363,1.49416,3.29711,1,0.0315266878447512,138.741593473948,0.0324708006328438,0.0314783912190266,1.92130458166138,0.01,0,0,-223.930969634437
0,169304011,10.2985,3437,0.2982,0.0111796,1,0.0677302585235512,99.0951056482438,0.0475483403019111,0.00992069333062284,0.324063050015217,0.01,0.5,0.25,-1.07860996659021
0,150359500,9.74783,3286,0.364844,0.0139823,1,4.66738187027925,2082.04744819399,4.72516346047237,0.0126160008858389,1.81739066641456,0.01,0,0,-17.7318499124742
1,336732616,11.5232,6371,1.27616,2.771575008,1,1.18553281896568,1186.12982162307,2.57777235213459,1.17947089595961,4.79807479869664,0.01,0,0,-23.2410370496572
0,157133425,7.6606,5127.29,0.842323,0.441777,1,0.0729902172428771,75.0048226304418,0.0733608108287802,0.00664820466098885,0.796377583914792,0.01,0,0,-31.0383010361749
0,290777240,13.0976,3095,0.181833,0.00273327,1,0.0644832782890488,1113.07547484849,0.0644604229907529,0,0.662263445857323,0.01,0,0,-45.5269944072624
0,278198742,9.8742,6036,0.869955,0.905075,1,0.0646721338185714,263.34728916553,0.0688360884813215,0.0646547291835589,1.5411928593591,0.01,0,0,-103.759176553024
1,89256802,13.741,3212,0.512881,0.028921534,1,0.0618758159451449,1127.64428805423,0.0461530123316242,0.00044217061823917,1.88017574750039,0.0099320334483305,0.498977427041478,0.249369101857188,-2.94095724001549
0,370114320,11.851,3340,0.398867,0.0178376,1,0.0645873773988833,762.050874984104,0.0647997794770642,0.00454964101808421,1.20203154022887,0.01,0,0,-73.9906926017544
0,177285682,8.602,6636,1.3248,3.06635,1,0.0605742343512509,186.537030715798,0.0605668286644809,5.18074917239889e-05,1.97527980094513,0.01,0,0,-418.206097765624
1,278866211,10.2638,6236,1.04092,1.692563973,1,0.115476946951347,599.864270376267,4.2661746342872e-05,2.71608208005393e-05,2.78316929235151,0.01,0.5,0.25,-0.0667592444750729
0,454281030,9.69307,3760,0.539608,0.0524328,1,0.0357532054211378,327.141739151238,0.0357683471994178,0.00268371942380048,1.06547222362256,0.01,0,0,-136.703270341527
0,235066737,7.7683,5265.48,0.864468,0.517541,1,0.0676963108270418,65.9384027679535,0.0676284991977924,8.41150074227846e-05,0.76632661065628,0.01,0,0,-18.5297456592016
0,31374837,8.1705,4891,0.726632,0.272216,1,0.0700021231354186,24.2104036281131,0.0699651157313183,0.000363756428976045,0.390311464856982,0.01,0.5,0.25,-1.15962594458536
0,38469800,9.8871,5992.78,1.05687,1.29792,1,0.0618383382678992,101.347253298225,0,0,1.16151102208436,0.01,0.5,0.25,-0.19140116273933
1,70513361,8.1345,5302.58,0.848675,0.588190081,1,0.0598497545104825,0,0,0,0,0,0,0,0
0,294873759,8.9447,5824.1,1.43813,2.14392,1,0.0299140945715185,97.9503658450365,0.0299091708367305,8.13934017205922e-05,1.5538065601672,0.01,0,0,-67.183509657169
1,369327947,10.1508,3312,0.287497,0.010273393,1,0.0780341375613226,445.465577530463,0.000134559694651703,0.00012481951170498,0.662424163505913,0.01,0.5,0.25,0.0175246975661819
0,279314081,7.6507,5111.89,0.787474,0.381499,1,0.0197760151069719,68.7361122883193,0.0197401589091818,0.000637283097381474,0.712729081314704,0.01,0,0,-24.5797144046161
0,141545616,7.8209,6471,1.78911,5.05652,1,0.0560745613049528,62.3555685429743,0.0560691589980819,0,1.54230561032388,0.01,0,0,-63.6554213107525
1,178284730,10.3074,5348,0.844379,0.602457482,2,2.22340649489527,1650.59390041136,2.22593613136079,0.00233533358546867,3.74501287593148,0.01,0.5,0.25,-2.43884057439404
0,55558734,8.7246,6281,1.56606,3.43895,1,238.036403945736,129.846446876044,56881.9363951247,237.963487804299,1.94813570298839,0.01,0,0,-112.382945021491
0,123269276,9.7592,3715,0.489984,0.0411997,1,0.0347198408958577,204.657005950905,0.0287425404456624,0.0277780895945488,0.765228225166215,0.01,0,0,-11.421225210725
0,167526213,7.8848,5645,1.09383,1.09459,1,9.51422388626973,34.8287144995681,9.51264034862958,0,0.704716315919971,0.01,0.5,0.25,-2.43600760628038
0,389365531,8.4532,6710,1.29307,3.05372,1,0.0567338857124088,114.698451564246,0,0,1.51180781827245,0.01,0.5,0.25,-1.25359352100253
0,38584697,9.608,5165.36,0.781756,0.391958,1,0.0533485827549543,0,0,0,0,0,0,0,0
1,300013921,10.8578,5450,0.797594,0.579743284,1,0.0631285027333523,219.547438180502,0.0635290409066317,0.00668557614057807,1.29015484825604,0.01,0,0,-62.0133931730183
1,380886535,11.7952,5829.55,1.51595,2.74154792,1,0.494178310759979,266.281956137991,0.485815013050279,0.00635612198354954,2.70054563295239,0.01,0,0,-10.9165340452
0,220571983,8.065,4331,0.687045,0.14963,1,0.0377377999061331,23.7742593690814,0.0377091993587544,0,0.365707995215706,0.01,0.5,0.25,-0.703647229364401
0,260370233,7.893,5980,1.6443,3.11502,1,0.0706130082078615,85.2566989299961,0.0754904718345827,0.0705114464851768,1.6574524841328,0.01,0,0,-142.721813808616
0,309792357,10.0391,5180,0.878413,0.500508,3,3.83930435663526,135.21948896117,3.86369692023834,0.00644677788699066,1.1151009174709,0.01,0.5,0.25,-5.04076474739895
1,204376737,11.4779,5380.72,0.817705,0.578949707,2,3.4245989262941,3214.34717944225,1.53210251564301,0.446721273797564,5.0610289118537,0.0933227552269035,0.150748712103379,0.0362995588511113,-1.27519308052211
1,150428135,10.9102,3494,0.419457,0.027086473,1,0.0732946210872032,477.559317905458,0.0732606064610915,3.32796079829751e-05,1.00068382877752,0.01,0,0,-187.691972345034
1,9033144,9.74346,5954.5,1.19908,1.867082366,2,0.944720726132102,2441.11823229484,0,0,6.46752833361538,0.01,0.5,0.25,-0.0679505215339493
0,206412735,6.4628,6180.85,1.14148,1.71325,2,0.0654008780636574,66.0623014506291,0.0654720921910821,0.00447873806465877,1.012840198813,0.01,0,0,-46.7910101116243
0,220039253,9.78263,3519,0.488526,0.0329721,1,0.0303387937944959,279.455197710718,0.030409648074329,0.00616104489406887,0.891537369675509,0.01,0,0,-17.3252393261648
0,237933451,8.0019,5128.82,0.753882,0.3543,1,142.821828625702,141.471516293491,4.99377144843109,0.0347219298777478,0.978889458653592,0.01,0.5,0.25,-3.82032128587262
0,150064391,7.2953,6118.19,1.05847,1.41432,1,8.97505253258966,212.672447518504,80.4867005204517,7.96812462343405,1.6851165406189,0.01,0,0,-35.8035796241487
1,30037565,9.597,5914,1.55953,3.073255787,1,0.0669268373128262,555.470305464673,5.41140941233736e-05,5.0719592225898e-05,4.0125451357397,0.01,0.5,0.25,-1.43292041695127
0,55603918,8.7018,6394,1.42534,3.05928,1,0.0683816112864798,308.830814926178,0.0730384996723784,0.0683636810113475,2.7344787980182,0.01,0,0,-744.601086524603
0,261091639,8.8937,4571,0.553844,0.120647,1,0.015194820593382,224.104393612265,0,0,0.905124695269239,0.01,0.5,0.25,-0.10568080854393
0,140658484,9.5153,5471.89,0.861966,0.600101,1,0.0201413285732582,219.380028776135,0,0,1.3937486304845,0.01,0.5,0.25,-0.468888641057992
0,220412945,6.9248,5385.09,0.90973,0.627035,1,0.0634733985040829,70.4123965536545,0.0674535624407101,0.0634275972822569,0.833360387794064,0.01,0,0,-87.0463309532616
1,146463781,14.7034,3478,0.379815,0.021804619,1,0.05697065030563,18048.9281291138,0.0601517676550198,0.0569095912338024,5.57049249733896,0.01,0,0,-11.7913526322646
0,294870118,8.6741,7057,1.43409,4.59545,1,0.0139687278994469,405.222758911543,0.0141591919431583,0.0139601733093199,3.15151294633806,0.01,0,0,-1241.0946910416
0,297025496,8.4787,4657.88,0.599235,0.15228,1,0.0196064791255744,123.491633329713,0.0195545440243811,0.00241553432499072,0.726962004479656,0.01,0,0,-24.0226209312288
0,293975288,6.5452,7107.09,1.49601,5.14434,2,0.732680308035973,275.873482592135,0.734488186628935,0.00258806146259435,2.71259682320101,0.01,0.5,0.25,-7.06069970670985
0,350298298,11.2167,3748,0.554029,0.0545705,1,0.0658650851222996,487.206597666438,0.0658505215315364,1.79399284460944e-05,1.33501102388585,0.01,0,0,-117.782078873875
0,382258935,9.4638,5681,1.22142,1.39998,1,0.0171483604500152,205.875113061563,0.0171429082423832,1.40929468346138e-05,1.91321036885742,0.01,0,0,-245.196548701232
0,178776121,7.2384,5918.34,0.965619,1.03064,1,0.0698758545337347,47.4497911472256,0.0589113421877471,0.0548059504814758,0.726137271040377,0.01,0.5,0.25,-7.58911114446284
0,403121771,8.89413,3755,0.637674,0.0728336,1,0.0304465390434779,0,0,0,0,0,0,0,0
0,259962054,12.2423,3209,0.232489,0.00516391,1,0.0586953115551995,1542.11297719937,0,0,0.996681228775983,0.01,0.5,0.25,-0.0184293821433053
1,238176110,11.0443,4935.4,0.906655,0.503801561,2,1.39370860771862,3668.96984053294,0.155670598867638,0.0762070394519845,5.99528599734326,0.0103469685422498,0.498922132973359,0.249188389861611,0.915931793668419
1,306996324,9.73597,3747,0.533024,0.057851452,1,0.0194774445319883,200.099674173261,0.0194311212609177,0.00115121607133179,0.823124878770512,0.01,0,0,-20.8322507666535
1,159510109,8.8523,5920,1.1179,1.585545464,2,8.315397993813,12682.0555364611,5.22251769396633,0.555396472741353,13.7433800090117,0.01,0,0,-17.1730261522924
0,43866397,7.3115,5255.83,0.83563,0.480051,1,0.0170163658112497,0,0,0,0,0,0,0,0
0,382157798,11.9883,3256,0.299066,0.00905662,0,0.0373645120978995,389.231887230785,0.0387412069686171,0.0373457993953055,0.64412035203171,0.01,0,0,-25.8315764743478
0,160301040,6.8545,5528,0.758749,0.484355,1,0.0352482217269396,0,0,0,0,0,0,0,0
0,141768040,10.4383,5051.02,0.8168,0.391239,1,0.0620641000732277,0,0,0,0,0,0,0,0
0,59605887,5.926,4945,0.878628,0.415882,2,20.1446470426085,38.1905645062319,20.1076617795542,0,0.592759948552551,0.01,0,0,-13.2194562295593
0,151956235,6.7567,5734.96,0.868334,0.734835,1,0.0733834656865912,0,0,0,0,0,0,0,0
0,300290733,9.6661,5961,0.939446,1.00396,1,0.0679845455357532,252.044558582502,0.0679596104060702,0,1.62819440518108,0.01,0,0,-223.013286757576
0,146249749,8.1776,5093,0.695319,0.293061,1,0.0675304221005748,0,0,0,0,0,0,0,0
0,278775329,10.3061,4945.44,0.882688,0.419884,1,4.79268072120208,0,0,0,0,0,0,0,0
1,9727392,11.2932,6421.5,1.70005,5.076393706,2,4.56623877170231,8969.84039900194,0.733321758640558,0.165177789460511,17.5772053273296,0.0118394739925429,0.431061153585001,0.203589848207507,-0.351059462491686
1,160074939,8.7435,6553,1.45696,4.043355149,1,0.0172685039097901,84.9184493469572,0.0172118544343456,7.17044682803698e-05,1.46569777896006,0.01,0,0,-13.5108044818549
0,143047975,8.0891,4319.62,0.630123,0.124545,1,0.0689217943926437,0,0,0,0,0,0,0,0
0,279949279,10.5294,5515,0.767258,0.490637,1,0.0630394362364938,318.713880785116,1.5662897979451e-05,9.14069566310467e-06,1.49533220974845,0.01,0.5,0.25,-0.131243508288109
0,177307808,10.3578,4330.9,0.562639,0.100338,1,0.0695064836518572,706.351940023221,0,0,1.63243605092408,0.01,0.5,0.25,-0.0787009006623907
1,72985822,12.2397,6096.08,1.22623,2.145025528,1,0.0805096216805943,0,0,0,0,0,0,0,0
1,219345200,8.3643,5709.6,1.4981,2.463714068,1,31.6540226578322,143.341168225919,144.364706632347,4.3508586343059,1.95804219928089,0.01,0,0,-36.4188427076346
0,307216840,8.0469,5843.1,1.17196,1.44242,1,0.0632464146619881,90.929641420819,0,0,1.22000413282566,0.01,0.5,0.25,-0.404131218513278
0,289113766,12.3016,2816,0.12437,0.000876308,1,0.0730880772279944,2239.80755903814,0.00817725666479079,0.0098389381212445,0.642564548273394,0.0095508001527399,0.492462001556135,0.24535659852021,-0.735280124670811
0,339730183,9.3147,5518,0.790496,0.52194,1,0.0597765223266873,156.535263802986,0.0597718807692116,0.000280412497546294,1.07969613067535,0.01,0,0,-75.0773950796003
0,7445600,9.17781,3714,0.532571,0.0486203,1,0.0542300515635952,76.5645704520098,0.0504237574797494,0.00038858623941165,0.508729840705914,0.01,0.5,0.25,-3.26249048791478
0,141611276,8.3874,6033,1.03757,1.28488,1,0.0583279876176468,119.605232727696,0.0617214747547509,0.0583197982826564,1.23876312782758,0.01,0,0,-170.863167544658
1,183120439,11.788,5817,1.29661,1.988387155,1,0.0683421659340116,1362.01654740854,0,0,5.22391777234364,0.01,0.5,0.25,-0.0106235823285523
1,167754523,9.1536,4986,0.728459,0.338770265,1,0.0746742168042385,59.6071238946654,0.0746487803406681,2.90015300006751e-05,0.613973985891107,0.01,0,0,-35.736229359534
1,349373192,9.7839,7667.39,2.49185,22.16766596,1,0.0171633494042674,0,0,0,0,0,0,0,0
0,328324098,7.6243,4018,0.687687,0.111049,1,0.0695064525388848,71.2866209655644,0.0738839748092175,0.0690823086048948,0.633855995770882,0.01,0.5,0.25,-7.18809019264507
0,150151262,9.9059,4504,0.720461,0.192446,1,0.0741468305201753,258.826878102157,1.18470032888104e-05,1.10292214734491e-05,1.26535077995676,0.01,0.5,0.25,-0.4105588802919
0,219221189,9.47061,3399,0.409738,0.0201889,1,0.0601501830323104,178.520275938907,0,0,0.597648441773888,0.01,0.5,0.25,-0.0576503265845698
1,52204645,10.8545,4916,0.742779,0.332853165,1,0.0715624703062927,0,0,0,0,0,0,0,0
0,382268851,12.3275,3311,0.25555,0.00707104,1,0.0159988620981733,964.539023426133,0.0159950367850652,0,0.866426167800968,0.01,0,0,-154.93648423548
0,41231040,12.8668,3258,0.262919,0.00701686,1,0.0145818460664588,1066.56619836247,0.0145695248558141,3.39294892494073e-06,0.937371302007966,0.01,0,0,-18.9082699422203
1,377064495,9.5273,5440,0.840576,0.639198182,1,0.016154360594098,0,0,0,0,0,0,0,0
0,60178082,9.0778,3774,0.645452,0.076143,1,0.016768895415447,0,0,0,0,0,0,0,0
0,294205605,9.8092,5675,1.09331,1.11697,1,0.0310644499086456,58.6468209341819,0.0310504604782667,2.0183355131389e-06,0.914031854970928,0.01,0,0,-11.2798038065467
1,380589029,12.2851,6185,1.14759,1.990757161,1,0.122540555697298,1706.33675146161,0.122879008946156,0.00578671317086675,5.17505418191829,0.01,0.5,0.25,-2.48782113032938
1,200593988,12.3069,3601,0.466652,0.037823761,1,0.0712458422870682,793.880134861076,0.0346853637745416,0.0427363370173087,1.43537828724562,0.0100669602587577,0.499636005926625,0.249776124432019,-2.79531858638786
0,349304574,9.4946,5486.02,0.889208,0.645255,1,6.80104404380687,194.929685365656,6.94628624695123,0.0219526056303308,1.35530838662439,0.01,0,0,-14.8672211413193
1,55383975,11.2595,5354.96,1.0417,0.921714062,2,1.14440810219559,1340.54485743127,2.11921282109855,0.852068798096327,4.16369695805095,0.01,0,0,-201.784447798727
0,280313260,7.94095,3860,0.614424,0.0755058,1,0.0626063623149064,0,0,0,0,0,0,0,0
0,280793604,7.6257,5788.96,0.866742,0.760111,1,0.0169965497858264,0,0,0,0,0,0,0,0
0,55298271,8.1799,6771,1.8078,6.18878,1,0.0376739244808572,127.609197968948,0.0376771187972369,0.000325616947872668,2.22939562826702,0.01,0,0,-283.83027202991
0,232048034,9.3307,4201.7,0.60089,0.101388,1,0.0354660076609586,182.170381049036,0.0354219960829738,3.49468418749428e-05,0.885379849295165,0.01,0,0,-32.0782223795514
1,33521996,13.3383,3749,0.596801,0.072678642,2,1.67428907212418,5775.45630128573,4.46156351618492,1.66831759613822,4.95129117270268,0.01,0,0,-50.5309620307704
0,177237464,10.6773,3755,0.506487,0.0459485,1,0.0178211075956974,250.701537673237,0.0178163612509389,4.44962194146132e-05,0.87547263397601,0.01,0,0,-75.5789807922424
0,58462925,9.03187,3600,0.453227,0.031084,1,0.0803346654448936,143.11658894129,0,0,0.591911170440444,0.01,0.5,0.25,-0.281699844358133
0,177036977,13.7277,2941,0.184836,0.00230276,0,0.0716983522232455,1905.29412084665,0.0716773849415401,6.09287187637995e-05,0.880771693484978,0.01,0,0,-14.9972867721769
0,234334027,8.9081,4924,0.792753,0.332846,1,0.0666418369442611,0,0,0,0,0,0,0,0
1,355703913,13.183,5435.56,0.940697,0.79792607,1,0.0752001312939449,1777.64261378991,0.0750837936647697,0,4.3297992302479,0.01,0,0,-16.0746636746374
0,32873869,8.5534,5321,0.796367,0.45803,1,0.0639229333582108,0,0,0,0,0,0,0,0
0,134200185,9.4022,4449,0.751825,0.199516,1,0.078302982061359,27.3137870543382,0.0782026262633141,8.23757558693384e-05,0.428946863048736,0.01,0.5,0.25,-2.10814701716257
0,25080867,9.7749,5888,0.937832,0.952392,1,0.0347295644694021,0,0,0,0,0,0,0,0
0,269885278,6.3277,5602.48,0.889127,0.701687,2,0.0141169998990306,13.3312892574836,0.0140696964284573,0,0.354401578860436,0.01,0.5,0.25,-1.26752322348278
1,123702439,10.1374,6245,0.967255,1.469933535,1,0.0139332827917395,0,0,0,0,0,0,0,0
0,246897668,9.23844,3414,0.460399,0.0259428,2,0.465008716920137,1509.13227686496,0.46457900673611,0.000474968255848029,1.95251239289176,0.01,0.5,0.25,-8.35132766115462
1,230982885,9.9696,5696,1.12805,1.383638324,2,1.03385132426429,3771.1765264304,0.119741427161007,0.0710444563318479,7.56245066341586,0.0100258409151574,0.499403942359055,0.249521658996987,0.944847670739556
0,358071115,6.394,6345.14,1.43268,2.99751,1,0.0571561806572838,59.3666132526026,3.33777941979889e-05,3.15731911790331e-05,1.20508063823392,0.01,0.5,0.25,-0.0132587622735441
0,38679565,12.6862,3456,0.298762,0.011472,1,0.0168356793145267,945.369712226184,0.0171107584722122,0.0168248012596659,1.00281766070088,0.01,0,0,-74.7031690140897
1,231081369,11.7349,6142.92,1.48728,3.253650304,1,0.0604397548886947,411.119082981759,0.0640691626910419,0.0604175413036705,3.29209477437781,0.01,0,0,-26.0973556166099
0,261207354,10.0966,4921.7,0.811657,0.348257,1,0.0561142209784896,199.947327936872,0,0,1.25292799879094,0.01,0.5,0.25,-0.178088707408862
0,294874474,9.2531,7020,1.28523,3.61413,1,0.0579212157224502,174.985665417317,0.0579037779531804,5.24709885118795e-05,1.85599954141241,0.01,0,0,-154.864208362767
1,451599528,7.5622,6058.59,1.39203,2.696928328,1,38.2626157127561,443.619722940775,15.3161770903463,0.315278754361615,3.2007355362889,0.01,0,0,-20.2048859007689
1,379240073,13.1284,6509,1.7234,5.507001866,1,0.0744234407258609,0,0,0,0,0,0,0,0
0,293970254,8.6877,5713.86,0.83282,0.666062,2,218.826624855697,503.872700864891,311.232939336377,1.38887085033587,2.04083237163677,0.01,0,0,-31.5498929003419
0,166675170,7.9091,5764,0.959554,0.915651,1,0.0712684541839043,158.691745685847,0.0760947791116068,0.0710324091168876,1.31960016913292,0.01,0,0,-89.4253996200481
1,309792357,10.0391,5180,0.878413,0.573855447,3,3.83930435663526,135.21948896117,3.86369692023834,0.00644677788699066,1.1151009174709,0.01,0.5,0.25,-5.04076474739895
1,306996324,9.73597,3747,0.533024,0.057851452,1,0.0194774445319883,200.099674173261,0.0194311212609177,0.00115121607133179,0.823124878770512,0.01,0,0,-20.8322507666535
0,279356932,10.8076,4166,0.677109,0.12442,1,0.0642662514674712,209.826937413227,0.0642396740233512,0,1.0707423515275,0.01,0,0,-36.7900869260348
